url,city_name
https://farm6.staticflickr.com/5133/13964534385_5cd23c36d5.jpg,New York
https://farm4.staticflickr.com/3185/2554649058_c4a19832f9.jpg,New York
https://farm8.staticflickr.com/7513/15596876307_f70d1a583f.jpg,New York
https://farm8.staticflickr.com/7301/10499883195_17d0d63409_h.jpg,New York
https://farm6.staticflickr.com/5614/15584262126_f045280135.jpg,New York
https://farm4.staticflickr.com/3883/14998404057_68d289da10_h.jpg,New York
https://farm8.staticflickr.com/7170/6766625523_1112d6c6a9.jpg,New York
https://farm8.staticflickr.com/7137/13941451206_85cbb6be4b.jpg,New York
https://farm3.staticflickr.com/2945/15174753880_6e47e7e4db.jpg,New York
https://farm6.staticflickr.com/5337/13930985884_acc447957e.jpg,New York
https://farm3.staticflickr.com/2897/14038501666_53daab8dc6.jpg,New York
https://farm4.staticflickr.com/3434/3385973154_8a9ef54f5b.jpg,Los Angeles
https://farm4.staticflickr.com/3044/2805475704_9a03215453.jpg,Los Angeles
https://farm4.staticflickr.com/3496/3209358516_de655c513a_z.jpg?zz=1,Los Angeles
https://farm2.staticflickr.com/1088/1345620202_349a05b200.jpg,Los Angeles
https://farm9.staticflickr.com/8031/8031901176_aaee4dfb9c.jpg,Los Angeles
https://farm8.staticflickr.com/7148/6588279287_6266f6655e.jpg,Los Angeles
https://farm9.staticflickr.com/8252/8637464161_bceb161b7c_c.jpg,Los Angeles
https://farm3.staticflickr.com/2714/4079144079_f988f85c3f.jpg,Los Angeles
https://farm3.staticflickr.com/2868/9694444520_0e7811556c.jpg,Los Angeles
https://farm3.staticflickr.com/2871/11426031093_a866e4fe27.jpg,Los Angeles
https://farm9.staticflickr.com/8124/8656154335_e2e2b4fdef.jpg,Los Angeles
https://farm3.staticflickr.com/2845/9605601998_34c7e69078.jpg,Chicago
https://farm8.staticflickr.com/7433/9739505344_0ffe3ff362.jpg,Chicago
https://farm4.staticflickr.com/3756/9593288913_e63bbd8c4c.jpg,Chicago
https://farm4.staticflickr.com/3719/9571362925_d4a8029f13.jpg,Chicago
https://farm3.staticflickr.com/2844/9580472590_34b884d3a0.jpg,Chicago
https://farm8.staticflickr.com/7002/6530560677_d545bdaf02.jpg,Chicago
https://farm4.staticflickr.com/3580/3475346730_09667705f7.jpg,Chicago
https://farm4.staticflickr.com/3413/4572458065_9d85efef6a_z.jpg,Chicago
https://farm8.staticflickr.com/7340/9572006899_9710b1c799.jpg,Chicago
https://farm4.staticflickr.com/3688/9600423574_ec8c91770e.jpg,Chicago
https://farm9.staticflickr.com/8337/8223332760_5c08ba1708.jpg,Chicago
https://farm6.staticflickr.com/5178/5480997653_fa421a86db.jpg,Houston
https://farm4.staticflickr.com/3377/3610342871_c1f756864a.jpg,Houston
https://farm3.staticflickr.com/2559/3861249716_9b32060792.jpg,Houston
https://farm8.staticflickr.com/7041/6896287323_d09b2a1f44.jpg,Houston
https://farm4.staticflickr.com/3578/3810518532_f526baf60d.jpg,Houston
https://farm3.staticflickr.com/2485/4007438834_e3994d02cf.jpg,Houston
https://farm3.staticflickr.com/2564/4160938418_690ec0a587.jpg,Houston
https://farm3.staticflickr.com/2540/3973099991_3b15c3410b.jpg,Houston
https://farm7.staticflickr.com/6073/6052856271_cbb0183d45.jpg,Houston
https://farm5.staticflickr.com/4001/4629109965_0ebd46973d.jpg,Houston
https://farm3.staticflickr.com/2505/4103771124_6269fd5bf8.jpg,Houston
https://farm4.staticflickr.com/3729/9434417721_6a3bc30a84_z.jpg,Philadelphia
https://farm6.staticflickr.com/5026/5593239919_fbc1a101bf_z.jpg,Philadelphia
https://farm3.staticflickr.com/2779/4396295389_41d788eac2.jpg,Philadelphia
https://farm5.staticflickr.com/4110/5011041875_f053a1ff21.jpg,Philadelphia
https://farm7.staticflickr.com/6016/5888025093_45f946c2d6.jpg,Philadelphia
https://farm3.staticflickr.com/2912/13812641003_e8e09462a0_c.jpg,Philadelphia
https://farm6.staticflickr.com/5260/5446927838_e3f0c10e81_z.jpg,Philadelphia
https://farm5.staticflickr.com/4126/5012014826_4d3c5a6ddd_z.jpg,Philadelphia
https://farm4.staticflickr.com/3907/14263358678_a15b1fca60.jpg,Philadelphia
https://farm1.staticflickr.com/210/466592210_188aaf20d7.jpg,Philadelphia
https://farm4.staticflickr.com/3624/3452672795_7260fb6187_z.jpg,Philadelphia
https://farm9.staticflickr.com/8150/7568959710_fc0b995f59.jpg,Phoenix
https://farm4.staticflickr.com/3128/2908396073_fa2ffacc2e.jpg,Phoenix
https://farm9.staticflickr.com/8456/7910080668_b2a91d94f4.jpg,Phoenix
https://farm4.staticflickr.com/3082/2373148009_751fe839e4.jpg,Phoenix
https://farm3.staticflickr.com/2111/5719382021_807c9761fd.jpg,Phoenix
https://farm6.staticflickr.com/5231/5848390943_e4bde4195a.jpg,Phoenix
https://farm9.staticflickr.com/8545/8706551449_e386c13bc2.jpg,Phoenix
https://farm6.staticflickr.com/5001/5226713978_1012373f54.jpg,Phoenix
https://farm3.staticflickr.com/2644/4140279279_1a6268722b.jpg,Phoenix
https://farm4.staticflickr.com/3479/3743196182_27295ff165.jpg,Phoenix
https://farm5.staticflickr.com/4017/4702408223_58c6b646ed.jpg,Phoenix
https://farm8.staticflickr.com/7036/6874401943_ac544c1896_z.jpg,San Diego
https://farm9.staticflickr.com/8422/7674279134_afa8d53593.jpg,San Diego
https://farm9.staticflickr.com/8378/8381590524_3cef200fd9.jpg,San Diego
https://farm6.staticflickr.com/5252/5449807754_5d0273ef20.jpg,San Diego
https://farm6.staticflickr.com/5263/5596898153_5069733d5b.jpg,San Diego
https://farm8.staticflickr.com/7182/6899200336_248df42613.jpg,San Diego
https://farm4.staticflickr.com/3884/14203957547_89f19c8fb2.jpg,San Diego
https://farm7.staticflickr.com/6082/6110228678_ccfb4c6455.jpg,San Diego
https://farm8.staticflickr.com/7252/6893931836_ff1046c020.jpg,San Diego
https://farm8.staticflickr.com/7195/6845774418_8466345ba2.jpg,San Diego
https://farm4.staticflickr.com/3420/3700405682_a6b1cc0ff9_z.jpg,San Diego
https://farm5.staticflickr.com/4061/4687451965_7c920f7e12.jpg,San Antonio
https://farm9.staticflickr.com/8370/8513982041_4d58013bf1.jpg,San Antonio
https://farm4.staticflickr.com/3327/3651016598_9d80e40fc4.jpg,San Antonio
https://farm8.staticflickr.com/7381/11335864423_b413c20127.jpg,San Antonio
https://farm8.staticflickr.com/7443/10147182753_c7958f95b3.jpg,San Antonio
https://farm5.staticflickr.com/4077/4744371440_fb0489123a_z.jpg,San Antonio
https://farm8.staticflickr.com/7142/6641067515_0b405535f7.jpg,San Antonio
https://farm9.staticflickr.com/8510/8517626153_c461cbe8e8.jpg,San Antonio
https://farm8.staticflickr.com/7252/7499058776_d519c5f850.jpg,San Antonio
https://farm8.staticflickr.com/7443/9409578598_13ec1c0ce7.jpg,San Antonio
https://farm4.staticflickr.com/3771/10759537594_752b947589.jpg,San Antonio
https://farm9.staticflickr.com/8506/8455432360_c9ce8af9d5_z.jpg,Dallas
https://farm1.staticflickr.com/44/131124125_e784e3e667.jpg,Dallas
https://farm3.staticflickr.com/2482/3584375187_da07c61392.jpg,Dallas
https://farm5.staticflickr.com/4120/4829946331_0df6814310_z.jpg,Dallas
https://farm6.staticflickr.com/5020/5410252034_01dfc4fcfb.jpg,Dallas
https://farm6.staticflickr.com/5262/5590688814_19d39dc9a7.jpg,Dallas
https://farm7.staticflickr.com/6203/6040581186_9c1d2fbb63.jpg,Dallas
https://farm6.staticflickr.com/5461/7427164976_7fb5fea96b.jpg,Dallas
https://farm6.staticflickr.com/5297/5477109471_32cf70393a.jpg,Dallas
https://farm4.staticflickr.com/3932/15366877268_fe66d7b09f_z.jpg,Dallas
https://farm6.staticflickr.com/5257/5533148105_3f55e8cb38_z.jpg,Dallas
https://farm4.staticflickr.com/3364/3417760721_eff4ed1cc8.jpg,Detroit
https://farm9.staticflickr.com/8329/8390319157_ae86072929_z.jpg,Detroit
https://farm8.staticflickr.com/7414/9954055285_e2efd978d6.jpg,Detroit
https://farm3.staticflickr.com/2226/2759943255_6039a691e5.jpg,Detroit
https://farm4.staticflickr.com/3637/3506117446_16134cf3d8.jpg,Detroit
https://farm1.staticflickr.com/52/127326007_ca7c075cdc.jpg,Detroit
https://farm9.staticflickr.com/8220/8332820291_55f5271bc7.jpg,Detroit
https://farm4.staticflickr.com/3806/11935166723_1b487ea93d.jpg,Detroit
https://farm7.staticflickr.com/6085/6116808927_6fdb33ef92.jpg,Detroit
https://farm6.staticflickr.com/5206/5382048864_410b8aa395_z.jpg,Detroit
https://farm9.staticflickr.com/8076/8341671895_7d1513a58a.jpg,Detroit
https://farm4.staticflickr.com/3334/3579628809_519560abec_z.jpg,San Jose
https://farm3.staticflickr.com/2686/4535085083_cc490340ec.jpg,San Jose
https://farm9.staticflickr.com/8379/8512049262_8246a5591e.jpg,San Jose
https://farm5.staticflickr.com/4149/4991596935_5272fa71c9.jpg,San Jose
https://farm6.staticflickr.com/5145/5618665124_a2ce65de7a.jpg,San Jose
https://farm3.staticflickr.com/2118/13117982144_c3c969fa88.jpg,San Jose
https://farm3.staticflickr.com/2771/13117808943_cf4cfccf66.jpg,San Jose
https://farm3.staticflickr.com/2374/3536816447_231cb915a4_z.jpg,San Jose
https://farm3.staticflickr.com/2748/4403383644_d4202df8cd.jpg,San Jose
https://farm6.staticflickr.com/5203/5270259595_8b8806546e.jpg,San Jose
https://farm6.staticflickr.com/5229/5686404876_d6604dc3c0.jpg,San Jose
https://farm6.staticflickr.com/5017/5526334542_f6403b05dd_z.jpg,Indianapolis
https://farm5.staticflickr.com/4080/4919422892_48903cc45f.jpg,Indianapolis
https://farm5.staticflickr.com/4120/4918825639_a8bf066d9c.jpg,Indianapolis
https://farm9.staticflickr.com/8592/15637850429_eb369eb1ea_z.jpg,Indianapolis
https://farm5.staticflickr.com/4076/4917245818_dc3cd6230e.jpg,Indianapolis
https://farm4.staticflickr.com/3651/5827322717_0aa96b9cb8.jpg,Indianapolis
https://farm8.staticflickr.com/7015/6540680211_32f736568d_z.jpg,Indianapolis
https://farm7.staticflickr.com/6191/6126396515_74da74bd85.jpg,Indianapolis
https://farm6.staticflickr.com/5283/5249938757_70464ef556.jpg,Indianapolis
https://farm8.staticflickr.com/7163/6766728373_4bdd1f9bb0.jpg,Indianapolis
https://farm5.staticflickr.com/4138/4916646347_bfb79f7495.jpg,Indianapolis
https://farm4.staticflickr.com/3560/3457551091_429833d820.jpg,Jacksonville
https://farm6.staticflickr.com/5282/5239392849_4a1b5793d8.jpg,Jacksonville
https://farm6.staticflickr.com/5147/5792252179_67fb7f6d9d.jpg,Jacksonville
https://farm8.staticflickr.com/7255/7133939003_d05d1ab6e2.jpg,Jacksonville
https://farm8.staticflickr.com/7129/7777942114_3e46e5b66b.jpg,Jacksonville
https://farm4.staticflickr.com/3866/14869642280_d453536a17.jpg,Jacksonville
https://farm8.staticflickr.com/7088/7291422132_03ac0577d0.jpg,Jacksonville
https://farm4.staticflickr.com/3907/14723795880_3d6193f06b_z.jpg,Jacksonville
https://farm9.staticflickr.com/8189/8388654289_4bd6c59d11.jpg,Jacksonville
https://farm3.staticflickr.com/2893/10723978846_7a53226058.jpg,Jacksonville
https://farm4.staticflickr.com/3072/2682254137_8546b1f862.jpg,Jacksonville
https://farm5.staticflickr.com/4129/5192375946_6f96b23362.jpg,San Francisco
https://farm5.staticflickr.com/4039/4628932927_20d8d0e937.jpg,San Francisco
https://farm9.staticflickr.com/8117/8691138819_ddae865f86_c.jpg,San Francisco
https://farm7.staticflickr.com/6207/6023746097_4458e02f69.jpg,San Francisco
https://farm6.staticflickr.com/5131/5480505233_2750b763a0_z.jpg,San Francisco
https://farm5.staticflickr.com/4005/4204497503_a0c43c561d.jpg,San Francisco
https://farm6.staticflickr.com/5246/5292375892_84795acf6a_z.jpg,San Francisco
https://farm6.staticflickr.com/5274/5898218494_7889c50057_z.jpg,San Francisco
https://farm8.staticflickr.com/7003/6611619613_3a515e1663.jpg,San Francisco
https://farm5.staticflickr.com/4072/5122744983_7f6c17132c_z.jpg,San Francisco
https://farm5.staticflickr.com/4007/4428223881_6ed17e8c7b.jpg,San Francisco
https://farm8.staticflickr.com/7576/15747928527_fcf56e70c7.jpg,Columbus
https://farm8.staticflickr.com/7534/15581616577_ab14195bff.jpg,Columbus
https://farm9.staticflickr.com/8027/7154897685_092445b687.jpg,Columbus
https://farm4.staticflickr.com/3711/8961766718_8860b92a6d.jpg,Columbus
https://farm9.staticflickr.com/8228/8410303150_94d8d2bbf7.jpg,Columbus
https://farm8.staticflickr.com/7526/15747280857_e5c9c9bfa8.jpg,Columbus
https://farm3.staticflickr.com/2677/4436588783_30068ce56c.jpg,Columbus
https://farm4.staticflickr.com/3791/11669093865_d8a945c74b.jpg,Columbus
https://farm4.staticflickr.com/3942/15539650137_a589a35e5d.jpg,Columbus
https://farm7.staticflickr.com/6020/5972281037_52f1d24b38.jpg,Columbus
https://farm8.staticflickr.com/7210/7037617793_de3fff57ff.jpg,Columbus
https://farm2.staticflickr.com/1357/967889763_1d48748115.jpg,Austin
https://farm3.staticflickr.com/2765/4167672917_cbbbb7fb3b.jpg,Austin
https://farm8.staticflickr.com/7152/6520548607_7d3d957e20.jpg,Austin
https://farm5.staticflickr.com/4047/4194430772_bba0b869fb.jpg,Austin
https://farm8.staticflickr.com/7149/6523171565_b2968a447b.jpg,Austin
https://farm5.staticflickr.com/4052/4267551659_38cf9a93e7.jpg,Austin
https://farm5.staticflickr.com/4076/4829056643_7a34379449.jpg,Austin
https://farm3.staticflickr.com/2597/3863356789_d340045cfd.jpg,Austin
https://farm7.staticflickr.com/6063/6066782965_590de4c500_z.jpg,Austin
https://farm9.staticflickr.com/8228/8479656555_6e845f1c96.jpg,Austin
https://farm7.staticflickr.com/6006/5999671644_a930e72fd7.jpg,Austin
https://farm8.staticflickr.com/7172/6820930387_7ced60d671.jpg,Memphis
https://farm5.staticflickr.com/4103/5005625751_595626f58a.jpg,Memphis
https://farm4.staticflickr.com/3558/3434910939_c0f0c72b7a_z.jpg?zz=1,Memphis
https://farm4.staticflickr.com/3525/3895552832_0944274041.jpg,Memphis
https://farm9.staticflickr.com/8107/8590189181_77c1aba8a7.jpg,Memphis
https://farm9.staticflickr.com/8392/8601279954_88b89482f6.jpg,Memphis
https://farm6.staticflickr.com/5324/9421455621_8fe853befd.jpg,Memphis
https://farm8.staticflickr.com/7006/6656133217_0e03d093c4.jpg,Memphis
https://farm9.staticflickr.com/8521/8595241742_16bb44a046.jpg,Memphis
https://farm7.staticflickr.com/6059/6277721465_609c386745.jpg,Memphis
https://farm4.staticflickr.com/3718/10674215595_1fe7358846.jpg,Memphis
https://farm9.staticflickr.com/8520/8464085960_df0bb8fb38.jpg,Baltimore
https://farm8.staticflickr.com/7296/9198389950_f545d0193e_h.jpg,Baltimore
https://farm8.staticflickr.com/7382/9172180572_7717535a29_h.jpg,Baltimore
https://farm7.staticflickr.com/6178/6171637413_e4d7eb91a8.jpg,Baltimore
https://farm3.staticflickr.com/2399/2213639572_9199e7311a.jpg,Baltimore
https://farm3.staticflickr.com/2021/2193941666_a6c99e21e0.jpg,Baltimore
https://farm5.staticflickr.com/4057/4582077789_20f52f2df9.jpg,Baltimore
https://farm8.staticflickr.com/7252/8169526274_8f8e1bfbf8.jpg,Baltimore
https://farm7.staticflickr.com/6164/6196019601_1bf104115d.jpg,Baltimore
https://farm9.staticflickr.com/8018/7617303880_3899a646a2_z.jpg,Baltimore
https://farm3.staticflickr.com/2363/2130321834_255e069028_z.jpg?zz=1,Baltimore
https://farm6.staticflickr.com/5124/5329142833_665ab48739.jpg,Charlotte
https://farm4.staticflickr.com/3204/3127074980_baa5cf12d6.jpg,Charlotte
https://farm3.staticflickr.com/2647/3846994585_5b6d0bc25e_z.jpg,Charlotte
https://farm4.staticflickr.com/3004/3107273393_2aa5cd94ee_z.jpg,Charlotte
https://farm7.staticflickr.com/6076/6030012941_03359aebff.jpg,Charlotte
https://farm4.staticflickr.com/3059/3064589854_88fb2267b8.jpg,Charlotte
https://farm1.staticflickr.com/83/264442272_6acb321d92.jpg,Charlotte
https://farm4.staticflickr.com/3481/3298738343_edd8677759.jpg,Charlotte
https://farm4.staticflickr.com/3379/3493000366_0d1aff8a95_z.jpg,Charlotte
https://farm9.staticflickr.com/8075/8379442707_3c4c674712_c.jpg,Charlotte
https://farm4.staticflickr.com/3213/3050946045_f1462b4c8b.jpg,Charlotte
https://farm7.staticflickr.com/6008/5977025454_7f86a81ce8.jpg,Fort Worth
https://farm7.staticflickr.com/6203/6121366802_22233d6767.jpg,Fort Worth
https://farm8.staticflickr.com/7008/6787299971_633bb21cf1.jpg,Fort Worth
https://farm3.staticflickr.com/2896/14007278132_fd6bdcd302.jpg,Fort Worth
https://farm8.staticflickr.com/7162/6483938841_f49ea58435.jpg,Fort Worth
https://farm6.staticflickr.com/5006/5255609969_bebd626c7e.jpg,Fort Worth
https://farm3.staticflickr.com/2738/4299967831_d0749cbbd6_z.jpg,Fort Worth
https://farm7.staticflickr.com/6195/6090112063_9bfa4e455c_z.jpg,Fort Worth
https://farm5.staticflickr.com/4063/4481780785_a4cdd923f1.jpg,Fort Worth
https://farm8.staticflickr.com/7106/7484386324_d869e5014c.jpg,Fort Worth
https://farm4.staticflickr.com/3927/15508299481_dc46791fe2.jpg,Fort Worth
https://farm9.staticflickr.com/8374/8520736218_06a11e2e10_z.jpg,Boston
https://farm9.staticflickr.com/8249/8521482521_7f56cacbbd_z.jpg,Boston
https://farm8.staticflickr.com/7425/12279752415_2dc5374eb7_c.jpg,Boston
https://farm9.staticflickr.com/8086/8520846414_0407b8fd32_z.jpg,Boston
https://farm8.staticflickr.com/7078/7182918417_f5549dfd75_z.jpg,Boston
https://farm3.staticflickr.com/2657/4143740488_229b88ebe7.jpg,Boston
https://farm2.staticflickr.com/1371/5142098851_25cf6a6933.jpg,Boston
https://farm2.staticflickr.com/1108/5109840037_999ba3dffb.jpg,Boston
https://farm4.staticflickr.com/3101/5852265423_409feddddd.jpg,Boston
https://farm9.staticflickr.com/8173/7902588130_c399805a48.jpg,Boston
https://farm5.staticflickr.com/4035/4708028101_ea689853d6.jpg,Boston
https://farm1.staticflickr.com/102/314160744_87aebfa431.jpg,Milwaukee
https://farm4.staticflickr.com/3493/3792257664_b6b956cfe9.jpg,Milwaukee
https://farm9.staticflickr.com/8441/7871660922_c2462a2950.jpg,Milwaukee
https://farm9.staticflickr.com/8217/8375425565_86d0c7edfc_z.jpg,Milwaukee
https://farm8.staticflickr.com/7231/7172642474_026c8e88b2.jpg,Milwaukee
https://farm8.staticflickr.com/7244/7283818972_ec6fbde9eb.jpg,Milwaukee
https://farm9.staticflickr.com/8234/8400651278_19717aacb0.jpg,Milwaukee
https://farm4.staticflickr.com/3156/2739691380_063d130c1c.jpg,Milwaukee
https://farm2.staticflickr.com/1402/5181772083_520756335b.jpg,Milwaukee
https://farm9.staticflickr.com/8386/8601008486_16963b5c6c_z.jpg,Milwaukee
https://farm9.staticflickr.com/8333/8418271495_c376f23c7b_z.jpg,Milwaukee
https://farm2.staticflickr.com/1029/1339089396_6c2e5c486d_z.jpg,El Paso
https://farm6.staticflickr.com/5468/9130170115_40c04a38da.jpg,El Paso
https://farm4.staticflickr.com/3218/2961049563_04c8b749b3_z.jpg,El Paso
https://farm4.staticflickr.com/3644/3440856974_c3ef1c5a69_z.jpg,El Paso
https://farm4.staticflickr.com/3127/2623238564_97c9c7c472.jpg,El Paso
https://farm6.staticflickr.com/5095/5527536516_2b7894f4dc.jpg,El Paso
https://farm8.staticflickr.com/7099/7187754731_ed5734454c.jpg,El Paso
https://farm4.staticflickr.com/3277/2990437785_8a2c2f188d.jpg,El Paso
https://farm6.staticflickr.com/5096/5413889934_97b389bb7b.jpg,El Paso
https://farm6.staticflickr.com/5481/11108955225_35c943033c.jpg,El Paso
https://farm6.staticflickr.com/5055/5530111800_13d3dccb8d.jpg,El Paso
https://farm8.staticflickr.com/7014/6649744453_6d380cb4eb.jpg,Washington
https://farm6.staticflickr.com/5089/5226289594_1352186727.jpg,Washington
https://farm9.staticflickr.com/8059/8243335488_95c928340c.jpg,Washington
https://farm8.staticflickr.com/7287/8740684075_be2b567f66.jpg,Washington
https://farm6.staticflickr.com/5307/5755583721_302bc6d1e0_z.jpg,Washington
https://farm9.staticflickr.com/8115/8627714059_8cde670b02.jpg,Washington
https://farm9.staticflickr.com/8300/7915702060_45550469a0.jpg,Washington
https://farm3.staticflickr.com/2582/3824030148_8c5deca8ef_z.jpg,Washington
https://farm5.staticflickr.com/4094/4762595621_1cc52f1af7.jpg,Washington
https://farm7.staticflickr.com/6047/6218549359_560f408e48.jpg,Washington
https://farm8.staticflickr.com/7274/6861805172_922b87236f.jpg,Washington
https://farm4.staticflickr.com/3400/3511336884_a8ac51f21e.jpg,Nashville-Davidson
https://farm4.staticflickr.com/3035/2528747866_5fd0e58d3f.jpg,Nashville-Davidson
https://farm3.staticflickr.com/2288/2527927261_fdb2fb6c4d.jpg,Nashville-Davidson
https://farm4.staticflickr.com/3386/3511326878_4d1745b29f.jpg,Nashville-Davidson
https://farm4.staticflickr.com/3334/3511334444_93ca63365a.jpg,Nashville-Davidson
https://farm4.staticflickr.com/3625/3651912322_8fdcce9eb1.jpg,Nashville-Davidson
